id,runid,runid_sequence,vin,datetime,lon,lat,assoc_lon,assoc_lat,assoc_seg_id
230,1465,230,1HTWGAAT96J346882,2018-06-01 10:32:34,2690557.939795,256092.956300,2690563.754021,256077.913913,620305
231,1465,231,1HTWGAAT96J346882,2018-06-01 10:32:58,2690577.540523,256093.528647,2690580.999501,256084.579686,620305
232,1465,232,1HTWGAAT96J346882,2018-06-01 10:36:56,2690465.534536,255802.352313,2690466.026973,255803.849708,620264
233,1465,233,1HTWGAAT96J346882,2018-06-01 10:37:11,2690424.738053,255855.826940,2690423.830009,255858.049268,620306
234,1465,234,1HTWGAAT96J346882,2018-06-01 10:37:42,2690462.451545,255907.949290,2690474.398147,255878.711434,620306
235,1465,235,1HTWGAAT96J346882,2018-06-01 10:38:00,2690442.850669,255907.377034,2690457.401168,255871.766460,620306
236,1465,236,1HTWGAAT96J346882,2018-06-01 10:43:38,2691033.294427,255458.141319,2691035.999629,255459.785362,621234
237,1465,237,1HTWGAAT96J346882,2018-06-01 10:43:53,2691201.204858,255178.786184,2691205.270685,255181.257125,621234
238,1465,238,1HTWGAAT96J346882,2018-06-01 10:44:10,2691221.657658,255150.228868,2691223.461410,255151.325069,621234
239,1465,239,1HTWGAAT96J346882,2018-06-01 10:51:35,2691005.475299,255067.379750,2691008.949265,255058.278849,620317
240,1465,240,1HTWGAAT96J346882,2018-06-01 10:51:50,2691006.220003,255041.890842,2691006.770723,255041.817957,620317
241,1465,241,1HTWGAAT96J346882,2018-06-01 11:02:14,2690933.877115,254832.047638,2690979.210341,254826.273393,620317
242,1465,242,1HTWGAAT96J346882,2018-06-01 11:02:23,2690992.682297,254833.765620,2690819.407649,254844.183149,520623
243,1465,243,1HTWGAAT96J346882,2018-06-01 11:07:47,2690865.464278,255063.289473,2690849.922486,255065.433001,621244
244,1465,244,1HTWGAAT96J346882,2018-06-01 11:08:09,2690865.464278,255063.289473,2690849.922486,255065.433001,621244
245,1465,245,1HTWGAAT96J346882,2018-06-01 11:13:56,2690697.556994,255342.646886,2690694.505064,255331.863325,620311
246,1465,246,1HTWGAAT96J346882,2018-06-01 11:14:11,2690717.902732,255317.730427,2690719.870820,255324.684388,620311
247,1465,247,1HTWGAAT96J346882,2018-06-01 11:19:20,2690799.852791,255294.613292,2690800.943797,255297.702767,620312
248,1465,248,1HTWGAAT96J346882,2018-06-01 11:19:35,2690759.905609,255318.957176,2690757.782363,255312.944637,620312
249,1465,249,1HTWGAAT96J346882,2018-06-01 11:23:57,2690593.558631,254873.129350,2690593.948302,254875.851699,620248
250,1465,250,1HTWGAAT96J346882,2018-06-01 11:24:12,2690530.358563,254925.949675,2690533.949248,254925.481825,621239
251,1465,251,1HTWGAAT96J346882,2018-06-01 11:34:46,2690638.008687,255366.418525,2690591.357581,255361.055803,621239
252,1465,252,1HTWGAAT96J346882,2018-06-01 11:35:00,2690699.045784,255291.669051,2690584.002397,255307.455680,621239
253,1465,253,1HTWGAAT96J346882,2018-06-01 11:36:02,2690573.212681,254898.045911,2690531.089592,254903.534360,621239
254,1465,254,1HTWGAAT96J346882,2018-06-01 11:36:16,2690471.553601,254924.232792,2690532.747619,254916.259486,621239
255,1465,255,1HTWGAAT96J346882,2018-06-01 11:44:52,2690405.201441,255181.046580,2690390.590041,255183.043817,621238
256,1465,256,1HTWGAAT96J346882,2018-06-01 11:45:00,2690404.457352,255206.535506,2690393.996580,255207.965392,621238
257,1465,257,1HTWGAAT96J346882,2018-06-01 11:52:42,2690699.045784,255291.669051,2690738.447246,255285.668144,621242
258,1465,258,1HTWGAAT96J346882,2018-06-01 11:52:57,2690726.197649,255033.711073,2690704.726782,255036.453888,621242
259,1465,259,1HTWGAAT96J346882,2018-06-01 11:53:42,2690432.350290,254923.088281,2690428.841417,254901.197624,620247
260,1465,260,1HTWGAAT96J346882,2018-06-01 11:53:59,2690311.196125,254945.062314,2690360.547470,254939.986666,621238
261,1465,261,1HTWGAAT96J346882,2018-06-01 11:56:51,2690207.980736,255120.624309,2690172.225217,255120.624309,621241
262,1465,262,1HTWGAAT96J346882,2018-06-01 11:57:04,2690207.980736,255120.624309,2690172.225217,255120.624309,621241
263,1465,263,1HTWGAAT96J346882,2018-06-01 12:03:45,2690219.930644,255383.368246,2690206.577218,255385.154983,621241
264,1465,264,1HTWGAAT96J346882,2018-06-01 12:04:00,2690220.780820,255354.238039,2690202.763000,255356.648888,621241
265,1465,265,1HTWGAAT96J346882,2018-06-01 12:08:23,2689990.482070,254986.724478,2689942.406779,254967.085790,620258
266,1465,266,1HTWGAAT96J346882,2018-06-01 12:08:39,2689829.382000,255033.046063,2689822.435961,254984.117026,620258
267,1465,267,1HTWGAAT96J346882,2018-06-01 12:12:29,2689862.356717,255343.779887,2689858.558203,255344.212744,621237
268,1465,268,1HTWGAAT96J346882,2018-06-01 12:12:44,2689862.356717,255343.779887,2689858.558203,255344.212744,621237
269,1465,269,1HTWGAAT96J346882,2018-06-01 12:21:15,2690059.576377,255404.199401,2690045.118844,255437.707881,620318
270,1465,270,1HTWGAAT96J346882,2018-06-01 12:21:28,2690059.576377,255404.199401,2690039.096782,255408.408715,621243
271,1465,271,1HTWGAAT96J346882,2018-06-01 12:29:26,2689790.922313,255006.413626,2689788.260217,254989.392228,620243
272,1465,272,1HTWGAAT96J346882,2018-06-01 12:29:42,2689610.964493,255026.675966,2689680.794441,255006.199557,620325
273,1465,273,1HTWGAAT96J346882,2018-06-01 12:30:29,2689425.699275,255229.003581,2689437.475869,255227.326920,621523
274,1465,274,1HTWGAAT96J346882,2018-06-01 12:30:43,2689425.699275,255229.003581,2689437.475869,255227.326920,621523
275,1465,275,1HTWGAAT96J346882,2018-06-01 12:39:10,2689656.747119,255571.022939,2689647.514980,255594.615047,620315
276,1465,276,1HTWGAAT96J346882,2018-06-01 12:39:26,2689657.490449,255545.533990,2689647.514980,255594.615047,620315
277,1465,277,1HTWGAAT96J346882,2018-06-01 12:47:08,2689470.210119,255048.082538,2689468.663569,255037.418954,620241
278,1465,278,1HTWGAAT96J346882,2018-06-01 12:47:23,2689332.256230,255069.571536,2689413.371675,255058.022944,621523
279,1465,279,1HTWGAAT96J346882,2018-06-01 12:51:29,2689264.601916,255275.328846,2689252.935413,255276.907535,621240
280,1465,280,1HTWGAAT96J346882,2018-06-01 12:51:44,2689263.858999,255300.817806,2689256.309150,255301.839437,621240
281,1465,281,1HTWGAAT96J346882,2018-06-01 12:54:18,2689825.335898,255940.377651,2689818.823301,255949.669459,621875
282,1465,282,1HTWGAAT96J346882,2018-06-01 12:54:34,2689844.936747,255940.949417,2689886.387534,255997.025003,620262
283,1465,283,1HTWGAAT96J346882,2018-06-01 12:54:49,2690143.237233,255898.631625,2690135.986772,255912.572088,620262
284,1465,284,1HTWGAAT96J346882,2018-06-01 12:55:06,2690666.577363,255731.690770,2690668.418916,255737.290531,620264
285,1465,285,1HTWGAAT96J346882,2018-06-01 12:55:20,2690887.222444,255661.603454,2690917.040000,255655.528311,621234
286,1465,286,1HTWGAAT96J346882,2018-06-01 12:55:51,2691242.004083,255125.312841,2691302.438836,255021.371115,621217
287,1465,287,1HTWGAAT96J346882,2018-06-01 12:56:06,2691409.918945,254845.959130,2691412.483691,254847.522052,621217
288,1465,288,1HTWGAAT96J346882,2018-06-01 12:56:22,2691410.664059,254820.470235,2691424.011943,254828.604259,621217
289,1465,289,1HTWGAAT96J346882,2018-06-01 12:57:39,2691032.630474,254809.422113,2690977.933117,254817.234792,520615
290,1465,290,1HTWGAAT96J346882,2018-06-01 12:57:54,2691012.284023,254834.338312,2690979.096635,254825.380693,620250
291,1465,291,1HTWGAAT96J346882,2018-06-01 12:58:26,2690550.810766,254897.391805,2690528.699569,254885.191269,520621
292,1465,292,1HTWGAAT96J346882,2018-06-01 12:58:40,2690499.553748,254637.144374,2690494.453957,254637.850466,520621
293,1465,293,1HTWGAAT96J346882,2018-06-01 12:58:56,2690467.897584,254377.469314,2690458.581430,254378.759184,520621
294,1465,294,1HTWGAAT96J346882,2018-06-01 12:59:11,2690452.016044,254249.452439,2690439.995718,254251.312177,520637
295,1465,295,1HTWGAAT96J346882,2018-06-01 12:59:57,2690367.891760,253674.829437,2690359.116052,253676.018681,520641
296,1465,296,1HTWGAAT96J346882,2018-06-01 13:00:15,2690336.232402,253415.154563,2690323.989767,253416.813629,520641
297,1465,297,1HTWGAAT96J346882,2018-06-01 13:00:28,2690321.943443,253232.518655,2690299.428429,253235.569787,520641
298,1465,298,1HTWGAAT96J346882,2018-06-01 13:00:45,2690288.794960,253023.821698,2690271.047342,253026.227920,521837
299,1465,299,1HTWGAAT96J346882,2018-06-01 13:01:14,2690271.423451,252946.782801,2690260.477386,252948.266868,521837
300,1465,300,1HTWGAAT96J346882,2018-06-01 13:01:29,2690250.507491,252895.151115,2690222.846835,252670.714399,521831
301,1465,301,1HTWGAAT96J346882,2018-06-01 13:02:31,2690518.498406,252644.222729,2690516.411254,252627.946866,520634
302,1465,302,1HTWGAAT96J346882,2018-06-01 13:02:49,2690659.267397,252622.822128,2690674.149738,252607.719118,521862
303,1465,303,1HTWGAAT96J346882,2018-06-01 13:15:02,2690726.409652,253011.086884,2690725.687297,253011.179157,521834
304,1465,304,1HTWGAAT96J346882,2018-06-01 13:15:10,2690725.665297,253036.575797,2690728.878998,253036.165282,521834
305,1465,305,1HTWGAAT96J346882,2018-06-01 13:23:52,2690791.670532,253559.649636,2690802.968685,253557.998293,520618
306,1465,306,1HTWGAAT96J346882,2018-06-01 13:24:05,2690791.670532,253559.649636,2690802.968685,253557.998293,520618
307,1465,307,1HTWGAAT96J346882,2018-06-01 13:30:01,2690903.254850,254441.204395,2690923.803706,254438.269306,520615
308,1465,308,1HTWGAAT96J346882,2018-06-01 13:30:14,2690955.712774,254756.153557,2690968.938766,254754.264426,520615
309,1465,309,1HTWGAAT96J346882,2018-06-01 13:30:29,2690954.968130,254781.642465,2690972.491786,254779.139480,520615
310,1465,310,1HTWGAAT96J346882,2018-06-01 13:37:42,2690674.198474,254798.952194,2690682.589682,254863.163754,621242
311,1465,311,1HTWGAAT96J346882,2018-06-01 13:37:55,2690674.198474,254798.952194,2690674.152049,254798.958295,521598
312,1465,312,1HTWGAAT96J346882,2018-06-01 13:41:02,2690572.712416,254147.289301,2690587.064144,254145.282471,521780
313,1465,313,1HTWGAAT96J346882,2018-06-01 13:41:22,2690573.456647,254121.800382,2690583.582606,254120.384449,521780
314,1465,314,1HTWGAAT96J346882,2018-06-01 13:44:51,2690550.836878,253552.616933,2690505.720702,253558.763756,521340
315,1465,315,1HTWGAAT96J346882,2018-06-01 13:45:06,2690501.170815,253237.750412,2690462.698595,253242.992034,521340
316,1465,316,1HTWGAAT96J346882,2018-06-01 13:45:25,2690447.570321,253057.611150,2690437.446804,253059.003984,521341
317,1465,317,1HTWGAAT96J346882,2018-06-01 13:45:37,2690428.993261,252925.871276,2690419.313118,252927.203109,521341
318,1465,318,1HTWGAAT96J346882,2018-06-01 13:46:54,2690578.052980,252620.450808,2690578.001427,252620.048790,520634
319,1465,319,1HTWGAAT96J346882,2018-06-01 13:47:12,2690675.893699,252725.350209,2690688.962561,252723.680806,521834
320,1465,320,1HTWGAAT96J346882,2018-06-01 13:47:41,2690723.325896,253116.683808,2690738.910059,253114.693104,521834
321,1465,321,1HTWGAAT96J346882,2018-06-01 13:47:56,2690758.810094,253245.273339,2690757.293064,253245.495069,520618
322,1465,322,1HTWGAAT96J346882,2018-06-01 13:48:11,2690809.784350,253611.199991,2690810.724584,253611.062565,520618
323,1465,323,1HTWGAAT96J346882,2018-06-01 13:48:29,2690808.295433,253662.177813,2690824.223257,253703.417714,520617
324,1465,324,1HTWGAAT96J346882,2018-06-01 13:48:57,2691089.256662,253542.832176,2691101.016970,253541.155935,521602
325,1465,325,1HTWGAAT96J346882,2018-06-01 13:49:13,2691040.342068,253202.475671,2691052.496661,253200.743231,521602
326,1465,326,1HTWGAAT96J346882,2018-06-01 13:49:46,2691014.007721,252760.736347,2690990.056206,252764.030644,520727
327,1465,327,1HTWGAAT96J346882,2018-06-01 13:49:59,2690978.063672,252551.956659,2690961.144553,252554.372423,521867
328,1465,328,1HTWGAAT96J346882,2018-06-01 13:50:14,2690928.293901,252240.730573,2690916.600206,252242.400235,521867
329,1465,329,1HTWGAAT96J346882,2018-06-01 13:50:32,2690914.752633,252032.605432,2690880.525966,251989.749553,520780
330,1465,330,1HTWGAAT96J346882,2018-06-01 13:50:45,2690755.120479,252027.943165,2690752.329721,252006.215144,520780
331,1465,331,1HTWGAAT96J346882,2018-06-01 13:51:31,2690156.368838,252086.996914,2690142.602573,252084.241490,521861
332,1465,332,1HTWGAAT96J346882,2018-06-01 13:51:46,2689795.561071,252156.647790,2689792.471298,252133.528196,521861
333,1465,333,1HTWGAAT96J346882,2018-06-01 13:52:02,2689353.645887,252220.295352,2689350.293975,252197.706681,521925
334,1465,334,1HTWGAAT96J346882,2018-06-01 13:52:17,2688915.276197,252258.543422,2688840.187527,252267.659103,520647
335,1465,335,1HTWGAAT96J346882,2018-06-01 13:52:32,2688817.426266,252153.650989,2688824.585168,252152.679548,520647
336,1465,336,1HTWGAAT96J346882,2018-06-01 13:52:49,2688771.445942,251711.343130,2688763.045831,251712.504835,520650
337,1465,337,1HTWGAAT96J346882,2018-06-01 13:53:23,2688686.422557,251165.856192,2688684.864346,251142.082285,520652
338,1465,338,1HTWGAAT96J346882,2018-06-01 13:53:24,2688621.574172,250697.488820,2688621.120930,250697.553813,520652
339,1465,339,1HTWGAAT96J346882,2018-06-01 13:53:34,2688590.739034,250408.685976,2688580.953778,250410.046886,520919
340,1465,340,1HTWGAAT96J346882,2018-06-01 13:53:49,2688573.359971,250331.648284,2688570.113090,250332.099853,520919
341,1465,341,1HTWGAAT96J346882,2018-06-01 13:54:20,2688489.067691,249760.673098,2688493.559613,249760.012410,520921
342,1465,342,1HTWGAAT96J346882,2018-06-01 13:54:36,2688441.590804,249369.343865,2688450.571836,249467.744755,520921
343,1465,343,1HTWGAAT96J346882,2018-06-01 13:54:51,2688391.311149,248977.933214,2688384.671493,248978.882549,520925
344,1465,344,1HTWGAAT96J346882,2018-06-01 13:55:06,2688475.505179,248878.341458,2688372.493908,248893.712438,520877
345,1465,345,1HTWGAAT96J346882,2018-06-01 13:55:37,2688874.720516,248838.943563,2688998.187539,248806.336301,520882
346,1465,346,1HTWGAAT96J346882,2018-06-01 13:55:53,2689215.223871,248794.196937,2689213.786623,248781.646459,520882
347,1465,347,1HTWGAAT96J346882,2018-06-01 13:56:23,2689561.672755,248545.543472,2689645.509407,248559.000181,521124
348,1465,348,1HTWGAAT96J346882,2018-06-01 13:56:41,2689405.732377,248413.445212,2689415.121545,248399.853069,521401
349,1465,349,1HTWGAAT96J346882,2018-06-01 13:56:54,2689405.732377,248413.445212,2689415.121545,248399.853069,521401
350,1465,350,1HTWGAAT96J346882,2018-06-01 13:58:42,2689074.345642,248145.039194,2689077.745539,248141.288701,521401
351,1465,351,1HTWGAAT96J346882,2018-06-01 13:58:57,2688979.386177,248036.586461,2688971.654691,248045.115214,521401
352,1465,352,1HTWGAAT96J346882,2018-06-01 13:59:46,2688432.747598,247554.191906,2688434.487875,247552.276156,521129
353,1465,353,1HTWGAAT96J346882,2018-06-01 13:59:59,2688219.561206,247365.770005,2688223.908256,247360.984637,521129
354,1465,354,1HTWGAAT96J346882,2018-06-01 14:00:14,2688219.561206,247365.770005,2688223.908256,247360.984637,521129
355,1465,355,1HTWGAAT96J346882,2018-06-01 14:01:00,2687908.496543,247072.461135,2687908.093171,247072.891361,520308
356,1465,356,1HTWGAAT96J346882,2018-06-01 14:01:16,2687599.484637,246804.726607,2687610.053354,246793.454307,520308
357,1465,357,1HTWGAAT96J346882,2018-06-01 14:01:31,2687300.501551,246770.526644,2687303.429681,246790.349014,521403
358,1465,358,1HTWGAAT96J346882,2018-06-01 14:02:04,2686598.467271,246906.844842,2686481.052809,246905.595680,520285
359,1465,359,1HTWGAAT96J346882,2018-06-01 14:02:17,2686339.282649,246950.343327,2686335.860740,246926.032019,520285
360,1465,360,1HTWGAAT96J346882,2018-06-01 14:02:37,2686297.265558,246949.124086,2686294.828183,246931.807508,520285
361,1465,361,1HTWGAAT96J346882,2018-06-01 14:03:06,2686122.468185,246113.139490,2686138.137438,246110.856241,422273
362,1465,362,1HTWGAAT96J346882,2018-06-01 14:03:19,2685963.465000,245408.811370,2685960.182387,245411.437474,422273
363,1465,363,1HTWGAAT96J346882,2018-06-01 14:03:34,2686002.611326,244735.741078,2686017.291926,244741.539112,422273
364,1465,364,1HTWGAAT96J346882,2018-06-01 14:03:52,2686012.327087,244400.742240,2686056.333842,244424.216128,420032
365,1465,365,1HTWGAAT96J346882,2018-06-01 14:04:05,2685835.252847,244319.075873,2685880.296465,244296.529047,420047
366,1465,366,1HTWGAAT96J346882,2018-06-01 14:04:20,2685218.197998,244326.702453,2685224.533685,244290.647927,423380
367,1465,367,1HTWGAAT96J346882,2018-06-01 14:04:36,2685078.864444,244297.155874,2685084.337226,244266.011883,423380
368,1465,368,1HTWGAAT96J346882,2018-06-01 14:04:51,2685078.864444,244297.155874,2685084.337226,244266.011883,423380
369,1465,369,1HTWGAAT96J346882,2018-06-01 14:06:22,2684803.103275,244234.504883,2684805.642169,244219.160211,423381
370,1465,370,1HTWGAAT96J346882,2018-06-01 14:06:39,2684783.493146,244233.937112,2684786.463148,244215.986894,423381
371,1465,371,1HTWGAAT96J346882,2018-06-01 14:09:58,2684775.205356,243067.505505,2684772.221710,243066.466613,422347
372,1465,372,1HTWGAAT96J346882,2018-06-01 14:10:14,2685060.429060,242222.986770,2685060.973393,242223.177287,422347
373,1465,373,1HTWGAAT96J346882,2018-06-01 14:10:29,2685235.102705,241710.548443,2685236.273046,241710.947114,422347
374,1465,374,1HTWGAAT96J346882,2018-06-01 14:10:44,2685236.684909,241655.929025,2685253.339210,241661.787633,422152
375,1465,375,1HTWGAAT96J346882,2018-06-01 14:11:02,2685300.690383,241479.210040,2685303.736754,241479.800571,422152
376,1465,376,1HTWGAAT96J346882,2018-06-01 14:11:15,2685300.690383,241479.210040,2685303.736754,241479.800571,422152
377,1465,377,1HTWGAAT96J346882,2018-06-01 14:11:33,2685301.534295,241450.079686,2685309.209658,241451.567536,422152
378,1465,378,1HTWGAAT96J346882,2018-06-01 14:12:02,2685466.311634,240602.075775,2685460.597238,240601.097654,420469
379,1465,379,1HTWGAAT96J346882,2018-06-01 14:12:17,2685491.200264,240420.579420,2685491.539584,240420.640001,420506
380,1465,380,1HTWGAAT96J346882,2018-06-01 14:12:32,2685516.827790,240213.594041,2685528.122336,240215.608840,420547
381,1465,381,1HTWGAAT96J346882,2018-06-01 14:12:48,2685537.179733,240188.673341,2685539.934613,240149.391672,422853
382,1465,382,1HTWGAAT96J346882,2018-06-01 14:13:19,2685161.875427,240075.758757,2685160.365296,240084.410507,422853
383,1465,383,1HTWGAAT96J346882,2018-06-01 14:13:34,2684843.300064,240037.379150,2684844.552546,240030.088487,422856
384,1465,384,1HTWGAAT96J346882,2018-06-01 14:14:06,2684346.769965,239946.478325,2684347.189596,239944.057289,420585
385,1465,385,1HTWGAAT96J346882,2018-06-01 14:14:20,2684012.012106,239885.775281,2684011.889536,239886.489672,420597
386,1465,386,1HTWGAAT96J346882,2018-06-01 14:14:36,2683791.395693,239853.886465,2683792.323468,239848.544921,420610
387,1465,387,1HTWGAAT96J346882,2018-06-01 14:14:51,2683476.249075,239793.757653,2683476.267929,239793.649107,420610
388,1465,388,1HTWGAAT96J346882,2018-06-01 14:15:09,2683037.920089,239726.431150,2683039.485417,239717.480190,420617
389,1465,389,1HTWGAAT96J346882,2018-06-01 14:15:22,2682820.103205,239694.631906,2682822.725215,239679.601012,421116
390,1465,390,1HTWGAAT96J346882,2018-06-01 14:15:38,2682781.611526,239668.010392,2682780.863487,239672.298594,421116
391,1465,391,1HTWGAAT96J346882,2018-06-01 14:16:38,2682593.915792,239272.648862,2682577.321920,239270.840307,422646
392,1465,392,1HTWGAAT96J346882,2018-06-01 14:16:54,2682622.462032,238963.703942,2682610.900029,238962.383458,422155
393,1465,393,1HTWGAAT96J346882,2018-06-01 14:17:11,2682648.801928,238731.226466,2682637.383831,238730.010316,422647
394,1465,394,1HTWGAAT96J346882,2018-06-01 14:17:40,2682675.877824,238473.259885,2682664.855569,238472.085896,422647
395,1465,395,1HTWGAAT96J346882,2018-06-01 14:17:55,2682705.161086,238138.825934,2682702.973439,238138.584616,420828
396,1465,396,1HTWGAAT96J346882,2018-06-01 14:18:11,2682734.549973,237800.750717,2682741.704996,237799.902419,422614
397,1465,397,1HTWGAAT96J346882,2018-06-01 14:18:26,2682737.492661,237698.794186,2682729.825409,237699.703213,422614
398,1465,398,1HTWGAAT96J346882,2018-06-01 14:18:57,2682980.935070,237523.604715,2682980.101755,237517.262201,420868
399,1465,399,1HTWGAAT96J346882,2018-06-01 14:19:15,2683082.550530,237501.028371,2683082.908748,237503.754838,420868
400,1465,400,1HTWGAAT96J346882,2018-06-01 14:19:43,2683282.243596,237481.285112,2683281.763134,237477.628228,420868
401,1465,401,1HTWGAAT96J346882,2018-06-01 14:19:58,2683383.859536,237458.710005,2683384.586074,237464.041185,420877
402,1465,402,1HTWGAAT96J346882,2018-06-01 14:21:46,2683739.450043,236896.823169,2683754.287265,236851.333964,420955
403,1465,403,1HTWGAAT96J346882,2018-06-01 14:22:01,2683686.007934,236611.020008,2683722.470393,236606.285750,420955
404,1465,404,1HTWGAAT96J346882,2018-06-01 14:22:19,2683689.796244,236479.933190,2683705.401256,236477.842099,420969
405,1465,405,1HTWGAAT96J346882,2018-06-01 14:23:35,2683609.601650,235858.077766,2683618.467408,235857.029288,423108
406,1465,406,1HTWGAAT96J346882,2018-06-01 14:23:49,2683556.260327,235568.633593,2683586.104130,235564.715299,423108
407,1465,407,1HTWGAAT96J346882,2018-06-01 14:24:04,2683556.260327,235568.633593,2683586.104130,235564.715299,423108
408,1465,408,1HTWGAAT96J346882,2018-06-01 14:24:22,2683556.996779,235543.144486,2683582.826769,235539.753179,423108
409,1465,409,1HTWGAAT96J346882,2018-06-01 14:25:06,2683454.967976,234997.190117,2683450.879212,234998.430861,423274
410,1465,410,1HTWGAAT96J346882,2018-06-01 14:25:21,2683455.704306,234971.701008,2683444.052313,234973.885052,423274
411,1465,411,1HTWGAAT96J346882,2018-06-01 14:26:28,2683675.620114,234252.831085,2683689.101885,234257.386193,320110
412,1465,412,1HTWGAAT96J346882,2018-06-01 14:26:38,2683788.653493,233738.601120,2683807.741739,233738.478161,323015
413,1465,413,1HTWGAAT96J346882,2018-06-01 14:26:56,2683791.705270,233633.003426,2683807.061671,233632.904506,323015
414,1465,414,1HTWGAAT96J346882,2018-06-01 14:27:09,2683791.705270,233633.003426,2683807.061671,233632.904506,323015
415,1465,415,1HTWGAAT96J346882,2018-06-01 14:28:41,2684635.701760,233449.681714,2684646.405267,233412.449702,323622
416,1465,416,1HTWGAAT96J346882,2018-06-01 14:28:57,2684694.557788,233451.384720,2684699.893970,233427.826704,323622
417,1465,417,1HTWGAAT96J346882,2018-06-01 14:29:12,2685068.384756,233618.911611,2685072.139595,233613.039771,323621
418,1465,418,1HTWGAAT96J346882,2018-06-01 14:29:43,2685657.705972,233996.770979,2685661.918712,233990.183069,323620
419,1465,419,1HTWGAAT96J346882,2018-06-01 14:29:58,2685696.098335,234027.038255,2685702.905714,234016.392829,323620
420,1465,420,1HTWGAAT96J346882,2018-06-01 14:30:14,2685773.093832,234080.290401,2685804.047273,234154.868885,323490
421,1465,421,1HTWGAAT96J346882,2018-06-01 14:31:15,2686082.137982,234450.039369,2686080.864619,234451.077766,323490
422,1465,422,1HTWGAAT96J346882,2018-06-01 14:31:33,2686119.790054,234505.796333,2686123.211234,234503.006441,323490
423,1465,423,1HTWGAAT96J346882,2018-06-01 14:32:33,2686360.069885,234538.274908,2686361.744457,234540.225040,322972
424,1465,424,1HTWGAAT96J346882,2018-06-01 14:32:48,2686665.486631,234259.231438,2686675.456357,234270.841741,322972
425,1465,425,1HTWGAAT96J346882,2018-06-01 14:34:20,2687423.346986,233661.693169,2687456.182092,233672.372146,323689
426,1465,426,1HTWGAAT96J346882,2018-06-01 14:34:38,2687762.732907,233565.867192,2687771.224488,233631.793197,323689
427,1465,427,1HTWGAAT96J346882,2018-06-01 14:34:51,2687487.491325,233481.338602,2687502.962603,233464.808143,323020
428,1465,428,1HTWGAAT96J346882,2018-06-01 14:35:06,2687176.234397,233188.039086,2687188.552191,233174.547188,323584
429,1465,429,1HTWGAAT96J346882,2018-06-01 14:35:22,2686806.958053,232863.905025,2686825.752374,232843.319271,323584
430,1465,430,1HTWGAAT96J346882,2018-06-01 14:35:37,2686457.925090,232518.497826,2686449.549276,232461.543548,321074
431,1465,431,1HTWGAAT96J346882,2018-06-01 14:35:52,2686741.160936,232424.673225,2686740.295128,232418.785859,321074
432,1465,432,1HTWGAAT96J346882,2018-06-01 14:36:08,2687039.101652,232404.165764,2687035.576323,232375.988050,321075
433,1465,433,1HTWGAAT96J346882,2018-06-01 14:36:23,2687340.480252,232361.895579,2687311.581988,232341.456829,321592
434,1465,434,1HTWGAAT96J346882,2018-06-01 14:36:41,2687599.818039,232318.407612,2687549.612719,232323.981387,321076
435,1465,435,1HTWGAAT96J346882,2018-06-01 14:37:25,2687470.730891,232030.397878,2687443.679056,231810.676187,322750
436,1465,436,1HTWGAAT96J346882,2018-06-01 14:37:41,2687294.416324,231919.590826,2687311.819145,231897.836250,322741
437,1465,437,1HTWGAAT96J346882,2018-06-01 14:37:56,2686981.656782,231677.271751,2687027.468683,231633.423091,322741
438,1465,438,1HTWGAAT96J346882,2018-06-01 14:38:11,2686725.427492,231516.772787,2686718.980541,231508.021688,322763
439,1465,439,1HTWGAAT96J346882,2018-06-01 14:38:29,2686441.182272,231741.765243,2686427.291338,231722.909673,322763
440,1465,440,1HTWGAAT96J346882,2018-06-01 14:38:42,2686224.142791,231680.805733,2686219.947742,231683.855222,322762
441,1465,441,1HTWGAAT96J346882,2018-06-01 14:38:58,2686126.195429,231575.924034,2686136.202090,231568.649938,322762
442,1465,442,1HTWGAAT96J346882,2018-06-01 14:54:36,2686107.314223,231549.866187,2686117.281035,231542.621058,322762
443,1465,443,1HTWGAAT96J346882,2018-06-01 14:54:54,2686107.314223,231549.866187,2686101.109671,231520.374810,322948
444,1465,444,1HTWGAAT96J346882,2018-06-01 14:57:26,2685887.950573,231569.018000,2685940.725085,231639.858152,322761
445,1465,445,1HTWGAAT96J346882,2018-06-01 14:57:41,2685887.211842,231594.507034,2685928.038516,231649.309395,322761
446,1465,446,1HTWGAAT96J346882,2018-06-01 15:06:24,2686312.337793,231348.082895,2686319.422059,231357.583286,322948
447,1465,447,1HTWGAAT96J346882,2018-06-01 15:06:42,2686455.440307,231250.191322,2686458.299155,231254.025194,322948
448,1465,448,1HTWGAAT96J346882,2018-06-01 15:07:25,2685640.785914,231095.379266,2685643.142134,231038.569508,322109
449,1465,449,1HTWGAAT96J346882,2018-06-01 15:07:43,2685382.915884,231087.909659,2685385.405663,231027.879727,322109
450,1465,450,1HTWGAAT96J346882,2018-06-01 15:07:56,2685363.295335,231087.341429,2685365.795281,231027.066374,322109
451,1465,451,1HTWGAAT96J346882,2018-06-01 15:08:29,2685242.769096,231083.851216,2685244.830709,231022.756502,322110
452,1465,452,1HTWGAAT96J346882,2018-06-01 15:08:42,2685223.148544,231083.283097,2685225.213324,231022.094523,322110
453,1465,453,1HTWGAAT96J346882,2018-06-01 15:10:46,2684743.846344,231069.409601,2684725.704286,231018.411247,322111
454,1465,454,1HTWGAAT96J346882,2018-06-01 15:11:01,2684723.488262,231094.330947,2684725.704286,231018.411247,322113
